year,week_number,date,market_location,commodity,base_price_pkr_per_40kg,inflation_rate_percent,predicted_price_pkr_per_40kg
2027,3,2027-01-24,Peshawar,Maize,1827,-8.095821634159329,1679.09
2027,3,2027-01-24,Peshawar,Rice,1657,-11.072700447847817,1473.53
2027,3,2027-01-24,Peshawar,Sugarcane,1370,2.2809490991776777,1401.25
2027,3,2027-01-24,Peshawar,Vegetables,1861,-10.52112367012972,1665.2
2027,3,2027-01-24,Peshawar,Wheat,2361,-5.367971067185843,2234.26
2027,3,2027-01-24,Quetta,Cotton,1256,-8.073519822151411,1154.6
2027,3,2027-01-24,Quetta,Maize,2478,17.79093902592719,2918.86
2027,3,2027-01-24,Quetta,Rice,2017,-5.142241199681326,1913.28
2027,3,2027-01-24,Quetta,Sugarcane,2112,5.856102237224647,2235.68
2027,3,2027-01-24,Quetta,Vegetables,2641,19.422815872205216,3153.96
2027,3,2027-01-24,Quetta,Wheat,1885,21.54356291677732,2291.1
2027,4,2027-01-31,Faisalabad,Cotton,2368,31.63953532092207,3117.22
2027,4,2027-01-31,Faisalabad,Maize,2621,5.455847160118223,2764.0
2027,4,2027-01-31,Faisalabad,Rice,1996,10.79047276623726,2211.38
2027,4,2027-01-31,Faisalabad,Sugarcane,1529,-23.55530318427133,1168.84
2027,4,2027-01-31,Faisalabad,Vegetables,1669,-8.596511506434528,1525.52
2027,4,2027-01-31,Faisalabad,Wheat,2090,-18.74927706850554,1698.14
2027,4,2027-01-31,Karachi,Cotton,2217,24.332174005999804,2756.44
2027,4,2027-01-31,Karachi,Maize,1189,1.849601050776607,1210.99
2027,4,2027-01-31,Karachi,Rice,2119,15.18559271908592,2440.78
2027,4,2027-01-31,Karachi,Sugarcane,2371,40.33244298043743,3327.28
2027,4,2027-01-31,Karachi,Vegetables,1184,-28.90663963988009,841.75
2027,4,2027-01-31,Karachi,Wheat,2473,10.28799241614148,2727.42
2027,4,2027-01-31,Lahore,Cotton,2405,8.800696837863399,2616.66
2027,4,2027-01-31,Lahore,Maize,2575,0.4538746173094939,2586.69
2027,4,2027-01-31,Lahore,Rice,1689,-18.27944473869425,1380.26
2027,4,2027-01-31,Lahore,Sugarcane,2180,16.754023206855813,2545.24
2027,4,2027-01-31,Lahore,Vegetables,1848,-6.393225691474992,1729.85
2027,4,2027-01-31,Lahore,Wheat,2079,14.658440657240275,2383.75
2027,4,2027-01-31,Multan,Cotton,2248,-20.8871509387191,1778.46
2027,4,2027-01-31,Multan,Maize,1729,4.1992905883482905,1801.61
2027,4,2027-01-31,Multan,Rice,1342,-28.92712864077288,953.8
2027,4,2027-01-31,Multan,Sugarcane,2146,23.12976910587256,2642.36
2027,4,2027-01-31,Multan,Vegetables,1520,-24.786711970801264,1143.24
2027,4,2027-01-31,Multan,Wheat,2616,19.39232286528304,3123.3
2027,4,2027-01-31,Peshawar,Cotton,2489,17.076099569053145,2914.02
2027,4,2027-01-31,Peshawar,Maize,1827,-8.143682632661001,1678.21
2027,4,2027-01-31,Peshawar,Rice,1657,-11.144330108531127,1472.34
2027,4,2027-01-31,Peshawar,Sugarcane,1370,2.2964065294413003,1401.46
2027,4,2027-01-31,Peshawar,Vegetables,1861,-10.58411863449625,1664.03
2027,4,2027-01-31,Peshawar,Wheat,2361,-5.395216389599257,2233.62
2027,4,2027-01-31,Quetta,Cotton,1256,-8.121665143705345,1153.99
2027,4,2027-01-31,Quetta,Maize,2478,17.903461019894984,2921.65
2027,4,2027-01-31,Quetta,Rice,2017,-5.171325857399821,1912.69
2027,4,2027-01-31,Quetta,Sugarcane,2112,5.894793229068206,2236.5
2027,4,2027-01-31,Quetta,Vegetables,2641,19.54636316934437,3157.22
2027,4,2027-01-31,Quetta,Wheat,1885,21.680420122387563,2293.68
2027,5,2027-02-07,Faisalabad,Cotton,2368,31.83903632428012,3121.95
2027,5,2027-02-07,Faisalabad,Maize,2621,5.491581239184558,2764.93
2027,5,2027-02-07,Faisalabad,Rice,1996,10.859651598604046,2212.76
2027,5,2027-02-07,Faisalabad,Sugarcane,1529,-23.698940625994688,1166.64
2027,5,2027-02-07,Faisalabad,Vegetables,1669,-8.647293558212276,1524.68
2027,5,2027-02-07,Faisalabad,Wheat,2090,-18.861890387726177,1695.79
2027,5,2027-02-07,Karachi,Cotton,2217,24.48534508713433,2759.84
2027,5,2027-02-07,Karachi,Maize,1189,1.869101769538292,1211.22
2027,5,2027-02-07,Karachi,Rice,2119,15.281397220398729,2442.81
2027,5,2027-02-07,Karachi,Sugarcane,2371,40.58466447350425,3333.26
2027,5,2027-02-07,Karachi,Vegetables,1184,-29.083244706676812,839.65
2027,5,2027-02-07,Karachi,Wheat,2473,10.35354338526524,2729.04
2027,5,2027-02-07,Lahore,Cotton,2405,8.858090046649421,2618.04
2027,5,2027-02-07,Lahore,Maize,2575,0.4616346581535543,2586.89
2027,5,2027-02-07,Lahore,Rice,1689,-18.38844524177459,1378.42
2027,5,2027-02-07,Lahore,Sugarcane,2180,16.860669861104604,2547.56
2027,5,2027-02-07,Lahore,Vegetables,1848,-6.430634830169332,1729.16
2027,5,2027-02-07,Lahore,Wheat,2079,14.750912147647911,2385.67
2027,5,2027-02-07,Multan,Cotton,2248,-21.012797412714598,1775.63
2027,5,2027-02-07,Multan,Maize,1729,4.2268838574168806,1802.08
2027,5,2027-02-07,Multan,Rice,1342,-29.10267356529955,951.44
2027,5,2027-02-07,Multan,Sugarcane,2146,23.275697804947523,2645.5
2027,5,2027-02-07,Multan,Vegetables,1520,-24.93779044892444,1140.95
2027,5,2027-02-07,Multan,Wheat,2616,19.514746723017492,3126.51
2027,5,2027-02-07,Peshawar,Cotton,2489,17.190065835842933,2916.86
2027,5,2027-02-07,Peshawar,Maize,1827,-8.191543631175438,1677.34
2027,5,2027-02-07,Peshawar,Rice,1657,-11.215959769225217,1471.15
2027,5,2027-02-07,Peshawar,Sugarcane,1370,2.31186395970073,1401.67
2027,5,2027-02-07,Peshawar,Vegetables,1861,-10.64711359887558,1662.86
2027,5,2027-02-07,Peshawar,Wheat,2361,-5.422461712027952,2232.98
2027,5,2027-02-07,Quetta,Cotton,1256,-8.16981046527031,1153.39
2027,5,2027-02-07,Quetta,Maize,2478,18.015983013856605,2924.44
2027,5,2027-02-07,Quetta,Rice,2017,-5.200410515131881,1912.11
2027,5,2027-02-07,Quetta,Sugarcane,2112,5.933484220904513,2237.32
2027,5,2027-02-07,Quetta,Vegetables,2641,19.669910466478377,3160.48
2027,5,2027-02-07,Quetta,Wheat,1885,21.817277327993363,2296.26
2027,6,2027-02-14,Faisalabad,Cotton,2368,32.03853732764405,3126.67
2027,6,2027-02-14,Faisalabad,Maize,2621,5.527315318258745,2765.87
2027,6,2027-02-14,Faisalabad,Rice,1996,10.928830430977596,2214.14
2027,6,2027-02-14,Faisalabad,Sugarcane,1529,-23.842578067703197,1164.45
2027,6,2027-02-14,Faisalabad,Vegetables,1669,-8.698075609977945,1523.83
2027,6,2027-02-14,Faisalabad,Wheat,2090,-18.974503706930147,1693.43
2027,6,2027-02-14,Karachi,Cotton,2217,24.6385161682726,2763.24
2027,6,2027-02-14,Karachi,Maize,1189,1.8886024883100911,1211.46
2027,6,2027-02-14,Karachi,Rice,2119,15.377201721715272,2444.84
2027,6,2027-02-14,Karachi,Sugarcane,2371,40.83688596657069,3339.24
2027,6,2027-02-14,Karachi,Vegetables,1184,-29.25984977345681,837.56
2027,6,2027-02-14,Karachi,Wheat,2473,10.419094354395824,2730.66
2027,6,2027-02-14,Lahore,Cotton,2405,8.915483255445228,2619.42
2027,6,2027-02-14,Lahore,Maize,2575,0.4693946990102234,2587.09
2027,6,2027-02-14,Lahore,Rice,1689,-18.497445744833964,1376.58
2027,6,2027-02-14,Lahore,Sugarcane,2180,16.967316515360636,2549.89
2027,6,2027-02-14,Lahore,Vegetables,1848,-6.468043968853278,1728.47
2027,6,2027-02-14,Lahore,Wheat,2079,14.84338363805853,2387.59
2027,6,2027-02-14,Multan,Cotton,2248,-21.13844388669069,1772.81
2027,6,2027-02-14,Multan,Maize,1729,4.254477126491103,1802.56
2027,6,2027-02-14,Multan,Rice,1342,-29.278218489804303,949.09
2027,6,2027-02-14,Multan,Sugarcane,2146,23.42162650402738,2648.63
2027,6,2027-02-14,Multan,Vegetables,1520,-25.0888689270319,1138.65
2027,6,2027-02-14,Multan,Wheat,2616,19.637170580756997,3129.71
2027,6,2027-02-14,Peshawar,Cotton,2489,17.304032102643628,2919.7
2027,6,2027-02-14,Peshawar,Maize,1827,-8.239404629677113,1676.47
2027,6,2027-02-14,Peshawar,Rice,1657,-11.287589429908524,1469.96
2027,6,2027-02-14,Peshawar,Sugarcane,1370,2.327321389964353,1401.88
2027,6,2027-02-14,Peshawar,Vegetables,1861,-10.710108563242104,1661.68
2027,6,2027-02-14,Peshawar,Wheat,2361,-5.4497070344413645,2232.33
2027,6,2027-02-14,Quetta,Cotton,1256,-8.217955786824245,1152.78
2027,6,2027-02-14,Quetta,Maize,2478,18.1285050078244,2927.22
2027,6,2027-02-14,Quetta,Rice,2017,-5.229495172850378,1911.52
2027,6,2027-02-14,Quetta,Sugarcane,2112,5.972175212748075,2238.13
2027,6,2027-02-14,Quetta,Vegetables,2641,19.793457763617536,3163.75
2027,6,2027-02-14,Quetta,Wheat,1885,21.9541345336036,2298.84
2027,7,2027-02-21,Faisalabad,Cotton,2368,32.23803833099284,3131.4
2027,7,2027-02-21,Faisalabad,Maize,2621,5.563049397312724,2766.81
2027,7,2027-02-21,Faisalabad,Rice,1996,10.998009263333737,2215.52
2027,7,2027-02-21,Faisalabad,Sugarcane,1529,-23.986215509449934,1162.25
2027,7,2027-02-21,Faisalabad,Vegetables,1669,-8.748857661774707,1522.98
2027,7,2027-02-21,Faisalabad,Wheat,2090,-19.08711702617701,1691.08
2027,7,2027-02-21,Karachi,Cotton,2217,24.79168724940121,2766.63
2027,7,2027-02-21,Karachi,Maize,1189,1.908103207055854,1211.69
2027,7,2027-02-21,Karachi,Rice,2119,15.473006223022209,2446.87
2027,7,2027-02-21,Karachi,Sugarcane,2371,41.08910745963813,3345.22
2027,7,2027-02-21,Karachi,Vegetables,1184,-29.436454840279865,835.47
2027,7,2027-02-21,Karachi,Wheat,2473,10.48464532350884,2732.29
2027,7,2027-02-21,Lahore,Cotton,2405,8.972876464215851,2620.8
2027,7,2027-02-21,Lahore,Maize,2575,0.4771547398344389,2587.29
2027,7,2027-02-21,Lahore,Rice,1689,-18.60644624794728,1374.74
2027,7,2027-02-21,Lahore,Sugarcane,2180,17.073963169598027,2552.21
2027,7,2027-02-21,Lahore,Vegetables,1848,-6.505453107563981,1727.78
2027,7,2027-02-21,Lahore,Wheat,2079,14.935855128461464,2389.52
2027,7,2027-02-21,Multan,Cotton,2248,-21.264090360716704,1769.98
2027,7,2027-02-21,Multan,Maize,1729,4.282070395550829,1803.04
2027,7,2027-02-21,Multan,Rice,1342,-29.453763414365483,946.73
2027,7,2027-02-21,Multan,Sugarcane,2146,23.56755520309462,2651.76
2027,7,2027-02-21,Multan,Vegetables,1520,-25.239947405179805,1136.35
2027,7,2027-02-21,Multan,Wheat,2616,19.75959443848352,3132.91
2027,7,2027-02-21,Peshawar,Cotton,2489,17.41799836941625,2922.53
2027,7,2027-02-21,Peshawar,Maize,1827,-8.28726562821164,1675.59
2027,7,2027-02-21,Peshawar,Rice,1657,-11.359219090619575,1468.78
2027,7,2027-02-21,Peshawar,Sugarcane,1370,2.342778820217185,1402.1
2027,7,2027-02-21,Peshawar,Vegetables,1861,-10.773103527641588,1660.51
2027,7,2027-02-21,Peshawar,Wheat,2361,-5.476952356894112,2231.69
2027,7,2027-02-21,Quetta,Cotton,1256,-8.266101108406568,1152.18
2027,7,2027-02-21,Quetta,Maize,2478,18.241027001776317,2930.01
2027,7,2027-02-21,Quetta,Rice,2017,-5.258579830603788,1910.93
2027,7,2027-02-21,Quetta,Sugarcane,2112,6.010866204572967,2238.95
2027,7,2027-02-21,Quetta,Vegetables,2641,19.91700506074344,3167.01
2027,7,2027-02-21,Quetta,Wheat,1885,22.09099173920241,2301.42
2027,8,2027-02-28,Faisalabad,Cotton,2368,32.43753933435677,3136.12
2027,8,2027-02-28,Faisalabad,Maize,2621,5.598783476386912,2767.74
2027,8,2027-02-28,Faisalabad,Rice,1996,11.067188095707284,2216.9
2027,8,2027-02-28,Faisalabad,Sugarcane,1529,-24.12985295115844,1160.05
2027,8,2027-02-28,Faisalabad,Vegetables,1669,-8.799639713540376,1522.13
2027,8,2027-02-28,Faisalabad,Wheat,2090,-19.199730345380992,1688.73
2027,8,2027-02-28,Karachi,Cotton,2217,24.94485833053948,2770.03
2027,8,2027-02-28,Karachi,Maize,1189,1.927603925827655,1211.92
2027,8,2027-02-28,Karachi,Rice,2119,15.568810724338746,2448.9
2027,8,2027-02-28,Karachi,Sugarcane,2371,41.34132895270456,3351.2
2027,8,2027-02-28,Karachi,Vegetables,1184,-29.61305990705986,833.38
2027,8,2027-02-28,Karachi,Wheat,2473,10.550196292639429,2733.91
2027,8,2027-02-28,Lahore,Cotton,2405,9.030269673011658,2622.18
2027,8,2027-02-28,Lahore,Maize,2575,0.484914780691108,2587.49
2027,8,2027-02-28,Lahore,Rice,1689,-18.71544675100665,1372.9
2027,8,2027-02-28,Lahore,Sugarcane,2180,17.18060982385406,2554.54
2027,8,2027-02-28,Lahore,Vegetables,1848,-6.542862246247926,1727.09
2027,8,2027-02-28,Lahore,Wheat,2079,15.028326618872082,2391.44
2027,8,2027-02-28,Multan,Cotton,2248,-21.3897368346928,1767.16
2027,8,2027-02-28,Multan,Maize,1729,4.309663664625052,1803.51
2027,8,2027-02-28,Multan,Rice,1342,-29.62930833887024,944.37
2027,8,2027-02-28,Multan,Sugarcane,2146,23.71348390217448,2654.89
2027,8,2027-02-28,Multan,Vegetables,1520,-25.39102588328727,1134.06
2027,8,2027-02-28,Multan,Wheat,2616,19.882018296223013,3136.11
2027,8,2027-02-28,Peshawar,Cotton,2489,17.531964636216944,2925.37
2027,8,2027-02-28,Peshawar,Maize,1827,-8.335126626713313,1674.72
2027,8,2027-02-28,Peshawar,Rice,1657,-11.430848751302888,1467.59
2027,8,2027-02-28,Peshawar,Sugarcane,1370,2.3582362504808074,1402.31
2027,8,2027-02-28,Peshawar,Vegetables,1861,-10.836098492008116,1659.34
2027,8,2027-02-28,Peshawar,Wheat,2361,-5.504197679307526,2231.05
2027,8,2027-02-28,Quetta,Cotton,1256,-8.314246429960502,1151.57
2027,8,2027-02-28,Quetta,Maize,2478,18.353548995744102,2932.8
2027,8,2027-02-28,Quetta,Rice,2017,-5.287664488322283,1910.35
2027,8,2027-02-28,Quetta,Sugarcane,2112,6.049557196416527,2239.77
2027,8,2027-02-28,Quetta,Vegetables,2641,20.0405523578826,3170.27
2027,8,2027-02-28,Quetta,Wheat,1885,22.22784894481265,2303.99
2027,9,2027-03-07,Faisalabad,Cotton,2368,32.63704033771777,3140.85
2027,9,2027-03-07,Faisalabad,Maize,2621,5.634517555457173,2768.68
2027,9,2027-03-07,Faisalabad,Rice,1996,11.136366928077454,2218.28
2027,9,2027-03-07,Faisalabad,Sugarcane,1529,-24.273490392874372,1157.86
2027,9,2027-03-07,Faisalabad,Vegetables,1669,-8.850421765312085,1521.29
2027,9,2027-03-07,Faisalabad,Wheat,2090,-19.312343664593293,1686.37
2027,9,2027-03-07,Karachi,Cotton,2217,25.09802941167588,2773.42
2027,9,2027-03-07,Karachi,Maize,1189,1.947104644594397,1212.15
2027,9,2027-03-07,Karachi,Rice,2119,15.664615225653424,2450.93
2027,9,2027-03-07,Karachi,Sugarcane,2371,41.59355044577119,3357.18
2027,9,2027-03-07,Karachi,Vegetables,1184,-29.78966497384822,831.29
2027,9,2027-03-07,Karachi,Wheat,2473,10.615747261766602,2735.53
2027,9,2027-03-07,Lahore,Cotton,2405,9.087662881802572,2623.56
2027,9,2027-03-07,Lahore,Maize,2575,0.4926748215414729,2587.69
2027,9,2027-03-07,Lahore,Rice,1689,-18.82444725407651,1371.06
2027,9,2027-03-07,Lahore,Sugarcane,2180,17.287256478106467,2556.86
2027,9,2027-03-07,Lahore,Vegetables,1848,-6.580271384937069,1726.4
2027,9,2027-03-07,Lahore,Wheat,2079,15.120798109281209,2393.36
2027,9,2027-03-07,Multan,Cotton,2248,-21.5153833086786,1764.33
2027,9,2027-03-07,Multan,Maize,1729,4.337256933696458,1803.99
2027,9,2027-03-07,Multan,Rice,1342,-29.80485326338595,942.02
2027,9,2027-03-07,Multan,Sugarcane,2146,23.85941260125189,2658.02
2027,9,2027-03-07,Multan,Vegetables,1520,-25.542104361402597,1131.76
2027,9,2027-03-07,Multan,Wheat,2616,20.00444215395999,3139.32
2027,9,2027-03-07,Peshawar,Cotton,2489,17.645930903012186,2928.21
2027,9,2027-03-07,Peshawar,Maize,1827,-8.382987625221368,1673.84
2027,9,2027-03-07,Peshawar,Rice,1657,-11.502478411991587,1466.4
2027,9,2027-03-07,Peshawar,Sugarcane,1370,2.373693680742334,1402.52
2027,9,2027-03-07,Peshawar,Vegetables,1861,-10.899093456381044,1658.17
2027,9,2027-03-07,Peshawar,Wheat,2361,-5.531443001728579,2230.4
2027,9,2027-03-07,Quetta,Cotton,1256,-8.362391751519953,1150.97
2027,9,2027-03-07,Quetta,Maize,2478,18.46607098970881,2935.59
2027,9,2027-03-07,Quetta,Rice,2017,-5.316749146047561,1909.76
2027,9,2027-03-07,Quetta,Sugarcane,2112,6.088248188256462,2240.58
2027,9,2027-03-07,Quetta,Vegetables,2641,20.16409965501917,3173.53
2027,9,2027-03-07,Quetta,Wheat,1885,22.364706150420677,2306.57
2027,10,2027-03-14,Faisalabad,Cotton,2368,32.8365413410817,3145.57
2027,10,2027-03-14,Faisalabad,Maize,2621,5.67025163453136,2769.62
2027,10,2027-03-14,Faisalabad,Rice,1996,11.205545760451,2219.66
2027,10,2027-03-14,Faisalabad,Sugarcane,1529,-24.41712783458288,1155.66
2027,10,2027-03-14,Faisalabad,Vegetables,1669,-8.901203817077755,1520.44
2027,10,2027-03-14,Faisalabad,Wheat,2090,-19.424956983797276,1684.02
2027,10,2027-03-14,Karachi,Cotton,2217,25.251200492814156,2776.82
2027,10,2027-03-14,Karachi,Maize,1189,1.9666053633661973,1212.38
2027,10,2027-03-14,Karachi,Rice,2119,15.760419726969964,2452.96
2027,10,2027-03-14,Karachi,Sugarcane,2371,41.84577193883762,3363.16
2027,10,2027-03-14,Karachi,Vegetables,1184,-29.96627004062822,829.2
2027,10,2027-03-14,Karachi,Wheat,2473,10.681298230897186,2737.15
2027,10,2027-03-14,Lahore,Cotton,2405,9.14505609059838,2624.94
2027,10,2027-03-14,Lahore,Maize,2575,0.5004348623981424,2587.89
2027,10,2027-03-14,Lahore,Rice,1689,-18.933447757135887,1369.21
2027,10,2027-03-14,Lahore,Sugarcane,2180,17.393903132362503,2559.19
2027,10,2027-03-14,Lahore,Vegetables,1848,-6.617680523621014,1725.71
2027,10,2027-03-14,Lahore,Wheat,2079,15.213269599691824,2395.28
2027,10,2027-03-14,Multan,Cotton,2248,-21.64102978265469,1761.51
2027,10,2027-03-14,Multan,Maize,1729,4.36485020277068,1804.47
2027,10,2027-03-14,Multan,Rice,1342,-29.980398187890707,939.66
2027,10,2027-03-14,Multan,Sugarcane,2146,24.005341300331757,2661.15
2027,10,2027-03-14,Multan,Vegetables,1520,-25.69318283951005,1129.46
2027,10,2027-03-14,Multan,Wheat,2616,20.126866011699484,3142.52
2027,10,2027-03-14,Peshawar,Cotton,2489,17.759897169812884,2931.04
2027,10,2027-03-14,Peshawar,Maize,1827,-8.430848623723042,1672.97
2027,10,2027-03-14,Peshawar,Rice,1657,-11.5741080726749,1465.22
2027,10,2027-03-14,Peshawar,Sugarcane,1370,2.3891511110059565,1402.73
2027,10,2027-03-14,Peshawar,Vegetables,1861,-10.962088420747572,1657.0
2027,10,2027-03-14,Peshawar,Wheat,2361,-5.558688324141993,2229.76
2027,10,2027-03-14,Quetta,Cotton,1256,-8.410537073073886,1150.36
2027,10,2027-03-14,Quetta,Maize,2478,18.578592983676604,2938.38
2027,10,2027-03-14,Quetta,Rice,2017,-5.345833803766057,1909.17
2027,10,2027-03-14,Quetta,Sugarcane,2112,6.126939180100023,2241.4
2027,10,2027-03-14,Quetta,Vegetables,2641,20.287646952158333,3176.8
2027,10,2027-03-14,Quetta,Wheat,1885,22.501563356030918,2309.15
2027,11,2027-03-21,Faisalabad,Cotton,2368,33.03604234443049,3150.29
2027,11,2027-03-21,Faisalabad,Maize,2621,5.7059857135853385,2770.55
2027,11,2027-03-21,Faisalabad,Rice,1996,11.274724592807145,2221.04
2027,11,2027-03-21,Faisalabad,Sugarcane,1529,-24.560765276329622,1153.47
2027,11,2027-03-21,Faisalabad,Vegetables,1669,-8.951985868874516,1519.59
2027,11,2027-03-21,Faisalabad,Wheat,2090,-19.537570303044134,1681.66
2027,11,2027-03-21,Karachi,Cotton,2217,25.404371573942765,2780.21
2027,11,2027-03-21,Karachi,Maize,1189,1.9861060821119596,1212.61
2027,11,2027-03-21,Karachi,Rice,2119,15.8562242282769,2454.99
2027,11,2027-03-21,Karachi,Sugarcane,2371,42.09799343190506,3369.14
2027,11,2027-03-21,Karachi,Vegetables,1184,-30.142875107451264,827.11
2027,11,2027-03-21,Karachi,Wheat,2473,10.746849200010203,2738.77
2027,11,2027-03-21,Lahore,Cotton,2405,9.202449299369002,2626.32
2027,11,2027-03-21,Lahore,Maize,2575,0.5081949032223572,2588.09
2027,11,2027-03-21,Lahore,Rice,1689,-19.0424482602492,1367.37
2027,11,2027-03-21,Lahore,Sugarcane,2180,17.500549786599898,2561.51
2027,11,2027-03-21,Lahore,Vegetables,1848,-6.655089662331717,1725.01
2027,11,2027-03-21,Lahore,Wheat,2079,15.30574109009476,2397.21
2027,11,2027-03-21,Multan,Cotton,2248,-21.76667625668071,1758.69
2027,11,2027-03-21,Multan,Maize,1729,4.392443471830406,1804.95
2027,11,2027-03-21,Multan,Rice,1342,-30.15594311245189,937.31
2027,11,2027-03-21,Multan,Sugarcane,2146,24.151269999399,2664.29
2027,11,2027-03-21,Multan,Vegetables,1520,-25.84426131765796,1127.17
2027,11,2027-03-21,Multan,Wheat,2616,20.24928986942601,3145.72
2027,11,2027-03-21,Peshawar,Cotton,2489,17.873863436585506,2933.88
2027,11,2027-03-21,Peshawar,Maize,1827,-8.47870962225757,1672.09
2027,11,2027-03-21,Peshawar,Rice,1657,-11.645737733385948,1464.03
2027,11,2027-03-21,Peshawar,Sugarcane,1370,2.4046085412587885,1402.94
2027,11,2027-03-21,Peshawar,Vegetables,1861,-11.025083385147052,1655.82
2027,11,2027-03-21,Peshawar,Wheat,2361,-5.585933646594741,2229.12
2027,11,2027-03-21,Quetta,Cotton,1256,-8.458682394656211,1149.76
2027,11,2027-03-21,Quetta,Maize,2478,18.691114977628523,2941.17
2027,11,2027-03-21,Quetta,Rice,2017,-5.374918461519468,1908.59
2027,11,2027-03-21,Quetta,Sugarcane,2112,6.1656301719249145,2242.22
2027,11,2027-03-21,Quetta,Vegetables,2641,20.41119424928424,3180.06
2027,11,2027-03-21,Quetta,Wheat,1885,22.63842056162972,2311.73
2027,12,2027-03-28,Faisalabad,Cotton,2368,33.23554334780662,3155.02
2027,12,2027-03-28,Faisalabad,Maize,2621,5.741719792675808,2771.49
2027,12,2027-03-28,Faisalabad,Rice,1996,11.343903425194716,2222.42
2027,12,2027-03-28,Faisalabad,Sugarcane,1529,-24.704402718007312,1151.27
2027,12,2027-03-28,Faisalabad,Vegetables,1669,-9.002767920615133,1518.74
2027,12,2027-03-28,Faisalabad,Wheat,2090,-19.65018362221356,1679.31
2027,12,2027-03-28,Karachi,Cotton,2217,25.557542655088817,2783.61
2027,12,2027-03-28,Karachi,Maize,1189,2.00560680090474,1212.85
2027,12,2027-03-28,Karachi,Rice,2119,15.952028729601178,2457.02
2027,12,2027-03-28,Karachi,Sugarcane,2371,42.35021492497069,3375.12
2027,12,2027-03-28,Karachi,Vegetables,1184,-30.319480174196567,825.02
2027,12,2027-03-28,Karachi,Wheat,2473,10.812400169154945,2740.39
2027,12,2027-03-28,Lahore,Cotton,2405,9.259842508185102,2627.7
2027,12,2027-03-28,Lahore,Maize,2575,0.5159549441051764,2588.29
2027,12,2027-03-28,Lahore,Rice,1689,-19.151448763265115,1365.53
2027,12,2027-03-28,Lahore,Sugarcane,2180,17.607196440870943,2563.84
2027,12,2027-03-28,Lahore,Vegetables,1848,-6.692498800994101,1724.32
2027,12,2027-03-28,Lahore,Wheat,2079,15.398212580511572,2399.13
2027,12,2027-03-28,Multan,Cotton,2248,-21.892322730616584,1755.86
2027,12,2027-03-28,Multan,Maize,1729,4.420036740916309,1805.42
2027,12,2027-03-28,Multan,Rice,1342,-30.33148803691117,934.95
2027,12,2027-03-28,Multan,Sugarcane,2146,24.297198698489023,2667.42
2027,12,2027-03-28,Multan,Vegetables,1520,-25.99533979573284,1124.87
2027,12,2027-03-28,Multan,Wheat,2616,20.37171372717595,3148.92
2027,12,2027-03-28,Peshawar,Cotton,2489,17.98782970340882,2936.72
2027,12,2027-03-28,Peshawar,Maize,1827,-8.52657062073277,1671.22
2027,12,2027-03-28,Peshawar,Rice,1657,-11.71736739404691,1462.84
2027,12,2027-03-28,Peshawar,Sugarcane,1370,2.420065971531106,1403.15
2027,12,2027-03-28,Peshawar,Vegetables,1861,-11.088078349487027,1654.65
2027,12,2027-03-28,Peshawar,Wheat,2361,-5.61317896897646,2228.47
2027,12,2027-03-28,Quetta,Cotton,1256,-8.50682771618727,1149.15
2027,12,2027-03-28,Quetta,Maize,2478,18.80363697160911,2943.95
2027,12,2027-03-28,Quetta,Rice,2017,-5.404003119209831,1908.0
2027,12,2027-03-28,Quetta,Sugarcane,2112,6.204321163783519,2243.04
2027,12,2027-03-28,Quetta,Vegetables,2641,20.53474154643407,3183.32
2027,12,2027-03-28,Quetta,Wheat,1885,22.775277767249168,2314.31
2027,13,2027-04-04,Faisalabad,Cotton,2368,33.43504435115247,3159.74
2027,13,2027-04-04,Faisalabad,Maize,2621,5.777453871725861,2772.43
2027,13,2027-04-04,Faisalabad,Rice,1996,11.41308225754748,2223.81
2027,13,2027-04-04,Faisalabad,Sugarcane,1529,-24.84804015976149,1149.07
2027,13,2027-04-04,Faisalabad,Vegetables,1669,-9.053549972417931,1517.9
2027,13,2027-04-04,Faisalabad,Wheat,2090,-19.76279694146875,1676.96
2027,13,2027-04-04,Karachi,Cotton,2217,25.710713736215556,2787.01
2027,13,2027-04-04,Karachi,Maize,1189,2.025107519645445,1213.08
2027,13,2027-04-04,Karachi,Rice,2119,16.04783323090625,2459.05
2027,13,2027-04-04,Karachi,Sugarcane,2371,42.60243641803832,3381.1
2027,13,2027-04-04,Karachi,Vegetables,1184,-30.49608524102798,822.93
2027,13,2027-04-04,Karachi,Wheat,2473,10.877951138264548,2742.01
2027,13,2027-04-04,Lahore,Cotton,2405,9.317235716950831,2629.08
2027,13,2027-04-04,Lahore,Maize,2575,0.5237149849230872,2588.49
2027,13,2027-04-04,Lahore,Rice,1689,-19.26044926638891,1363.69
2027,13,2027-04-04,Lahore,Sugarcane,2180,17.713843095104718,2566.16
2027,13,2027-04-04,Lahore,Vegetables,1848,-6.729907939710002,1723.63
2027,13,2027-04-04,Lahore,Wheat,2079,15.490684070913012,2401.05
2027,13,2027-04-04,Multan,Cotton,2248,-22.017969204652296,1753.04
2027,13,2027-04-04,Multan,Maize,1729,4.44763000997322,1805.9
2027,13,2027-04-04,Multan,Rice,1342,-30.50703296148332,932.6
2027,13,2027-04-04,Multan,Sugarcane,2146,24.443127397553813,2670.55
2027,13,2027-04-04,Multan,Vegetables,1520,-26.1464182738886,1122.57
